path,performance,language,country,chunk,start_time,end_time,duration
9/TH/en/118198812_2842174051/vocal.ogg,118198812_2842174051,en,TH,004,10.62,13.41,2.79
9/TH/en/118198812_2842174051/vocal.ogg,118198812_2842174051,en,TH,005,14.37,17.1,2.73
9/TH/en/118198812_2842174051/vocal.ogg,118198812_2842174051,en,TH,006,18.48,29.91,11.43
19/IT/en/1383986492_2823560466/vocal.ogg,1383986492_2823560466,en,IT,001,6.24,11.22,4.98
19/IT/en/1383986492_2823560466/vocal.ogg,1383986492_2823560466,en,IT,003,12.03,29.34,17.310000000000002
19/PY/en/1859463891_2767424747/vocal.ogg,1859463891_2767424747,en,PY,001,6.48,10.68,4.2
19/PY/en/1859463891_2767424747/vocal.ogg,1859463891_2767424747,en,PY,002,12.48,22.83,10.349999999999998
19/PY/en/1859463891_2767424747/vocal.ogg,1859463891_2767424747,en,PY,004,24.24,29.91,5.67
7/KH/en/1276064237_2763233839/vocal.ogg,1276064237_2763233839,en,KH,001,6.15,22.53,16.380000000000003
7/KH/en/1276064237_2763233839/vocal.ogg,1276064237_2763233839,en,KH,005,24.12,29.01,4.89
7/PY/en/1859463891_2767805111/vocal.ogg,1859463891_2767805111,en,PY,001,6.42,10.74,4.32
7/PY/en/1859463891_2767805111/vocal.ogg,1859463891_2767805111,en,PY,002,12.24,14.76,2.52
7/PY/en/1859463891_2767805111/vocal.ogg,1859463891_2767805111,en,PY,003,15.3,23.4,8.099999999999998
7/PY/en/1859463891_2767805111/vocal.ogg,1859463891_2767805111,en,PY,005,24.36,29.76,5.400000000000002
9/PY/en/1859463891_2767439643/vocal.ogg,1859463891_2767439643,en,PY,001,6.48,10.68,4.199999999999999
9/PY/en/1859463891_2767439643/vocal.ogg,1859463891_2767439643,en,PY,003,12.42,29.76,17.340000000000003
6/JP/en/1637872243_2815594527/vocal.ogg,1637872243_2815594527,en,JP,001,0.33,15.15,14.82
6/JP/en/1637872243_2815594527/vocal.ogg,1637872243_2815594527,en,JP,007,15.72,19.05,3.33
6/JP/en/1637872243_2815594527/vocal.ogg,1637872243_2815594527,en,JP,008,20.13,27.87,7.74
6/JP/en/1637872243_2815594527/vocal.ogg,1637872243_2815594527,en,JP,009,28.71,29.79,1.08
7/CL/en/2002036578_2835663194/vocal.ogg,2002036578_2835663194,en,CL,001,0.0,14.25,14.25
7/CL/en/2002036578_2835663194/vocal.ogg,2002036578_2835663194,en,CL,004,15.24,17.22,1.98
7/CL/en/2002036578_2835663194/vocal.ogg,2002036578_2835663194,en,CL,005,18.69,24.12,5.43
7/CL/en/2002036578_2835663194/vocal.ogg,2002036578_2835663194,en,CL,007,24.69,29.4,4.709999999999997
19/US/en/1181801043_2731969171/vocal.ogg,1181801043_2731969171,en,US,001,25.38,29.82,4.44
19/US/en/1181801043_2731560384/vocal2.ogg,1181801043_2731560384,en,US,001,0.0,25.41,25.41
20/NL/en/1181801043_2731938435/vocal.ogg,1181801043_2731938435,en,NL,001,25.62,29.16,3.54
8/TH/en/1181801043_2731735096/vocal.ogg,1181801043_2731735096,en,TH,001,25.35,29.28,3.93
19/CH/en/1183348242_2723469636/vocal.ogg,1183348242_2723469636,en,CH,001,0.33,15.9,15.57
19/CH/en/1183348242_2723469636/vocal.ogg,1183348242_2723469636,en,CH,005,16.53,19.2,2.67
19/CH/en/1183348242_2723469636/vocal.ogg,1183348242_2723469636,en,CH,006,20.64,29.34,8.7
18/TR/en/1792475226_2837173113/vocal.ogg,1792475226_2837173113,en,TR,001,0.51,1.65,1.14
18/TR/en/1792475226_2837173113/vocal.ogg,1792475226_2837173113,en,TR,002,2.73,5.7,2.97
18/TR/en/1792475226_2837173113/vocal.ogg,1792475226_2837173113,en,TR,004,6.27,29.04,22.77
18/IT/en/133023337_2716638806/vocal.ogg,133023337_2716638806,en,IT,001,0.3,1.77,1.47
18/IT/en/133023337_2716638806/vocal.ogg,133023337_2716638806,en,IT,002,3.39,5.13,1.74
18/IT/en/133023337_2716638806/vocal.ogg,133023337_2716638806,en,IT,003,6.09,8.76,2.67
18/IT/en/133023337_2716638806/vocal.ogg,133023337_2716638806,en,IT,004,9.99,11.52,1.53
18/IT/en/133023337_2716638806/vocal.ogg,133023337_2716638806,en,IT,005,12.36,14.67,2.31
18/IT/en/133023337_2716638806/vocal.ogg,133023337_2716638806,en,IT,006,15.57,17.94,2.37
18/IT/en/133023337_2716638806/vocal.ogg,133023337_2716638806,en,IT,007,18.93,21.72,2.79
18/IT/en/133023337_2716638806/vocal.ogg,133023337_2716638806,en,IT,008,22.83,24.78,1.95
18/IT/en/133023337_2716638806/vocal.ogg,133023337_2716638806,en,IT,009,25.32,27.24,1.92
18/IT/en/133023337_2716638806/vocal.ogg,133023337_2716638806,en,IT,010,27.96,29.94,1.98
10/DE/en/1378232526_2805774826/vocal.ogg,1378232526_2805774826,en,DE,001,0.6,2.61,2.01
10/DE/en/1378232526_2805774826/vocal.ogg,1378232526_2805774826,en,DE,002,3.18,15.3,12.120000000000001
10/DE/en/1378232526_2805774826/vocal.ogg,1378232526_2805774826,en,DE,006,16.17,18.0,1.83
10/DE/en/1378232526_2805774826/vocal.ogg,1378232526_2805774826,en,DE,007,20.31,27.63,7.32
10/DE/en/1378232526_2805774826/vocal.ogg,1378232526_2805774826,en,DE,009,28.65,29.43,0.78
11/TT/en/1634426693_2728047736/vocal.ogg,1634426693_2728047736,en,TT,001,0.0,18.51,18.51
11/TT/en/1634426693_2728047736/vocal.ogg,1634426693_2728047736,en,TT,004,20.31,29.73,9.42
7/IT/en/133023337_2716625298/vocal.ogg,133023337_2716625298,en,IT,001,0.0,2.13,2.13
7/IT/en/133023337_2716625298/vocal.ogg,133023337_2716625298,en,IT,002,3.42,5.58,2.16
7/IT/en/133023337_2716625298/vocal.ogg,133023337_2716625298,en,IT,003,6.12,9.09,2.97
7/IT/en/133023337_2716625298/vocal.ogg,133023337_2716625298,en,IT,004,9.96,11.79,1.83
7/IT/en/133023337_2716625298/vocal.ogg,133023337_2716625298,en,IT,005,12.33,15.03,2.7
7/IT/en/133023337_2716625298/vocal.ogg,133023337_2716625298,en,IT,006,15.63,21.9,6.269999999999998
7/IT/en/133023337_2716625298/vocal.ogg,133023337_2716625298,en,IT,008,22.83,24.78,1.95
7/IT/en/133023337_2716625298/vocal.ogg,133023337_2716625298,en,IT,009,25.32,27.48,2.16
7/IT/en/133023337_2716625298/vocal.ogg,133023337_2716625298,en,IT,010,27.99,29.79,1.8
10/CA/en/462528790_2833419010/vocal.ogg,462528790_2833419010,en,CA,001,2.88,12.24,9.36
10/CA/en/462528790_2833419010/vocal.ogg,462528790_2833419010,en,CA,002,12.99,17.91,4.92
10/CA/en/462528790_2833419010/vocal.ogg,462528790_2833419010,en,CA,003,18.6,22.74,4.14
10/CA/en/462528790_2833419010/vocal.ogg,462528790_2833419010,en,CA,004,24.21,27.3,3.09
10/CA/en/462528790_2833419010/vocal.ogg,462528790_2833419010,en,CA,005,29.13,29.43,0.3
9/AE/en/195392867_2702786203/vocal.ogg,195392867_2702786203,en,AE,001,2.4,5.04,2.64
9/AE/en/195392867_2702786203/vocal.ogg,195392867_2702786203,en,AE,002,12.69,16.05,3.36
9/AE/en/195392867_2702786203/vocal.ogg,195392867_2702786203,en,AE,003,23.91,26.37,2.46
9/AE/en/195392867_2702786203/vocal.ogg,195392867_2702786203,en,AE,004,29.22,29.91,0.69
18/IE/en/1874247961_2796236972/vocal.ogg,1874247961_2796236972,en,IE,001,0.33,2.73,2.4
18/IE/en/1874247961_2796236972/vocal.ogg,1874247961_2796236972,en,IE,002,3.24,6.87,3.63
18/IE/en/1874247961_2796236972/vocal.ogg,1874247961_2796236972,en,IE,003,7.41,8.94,1.53
18/IE/en/1874247961_2796236972/vocal.ogg,1874247961_2796236972,en,IE,004,9.51,11.13,1.62
18/IE/en/1874247961_2796236972/vocal.ogg,1874247961_2796236972,en,IE,005,11.73,15.21,3.4800000000000004
18/IE/en/1874247961_2796236972/vocal.ogg,1874247961_2796236972,en,IE,007,16.5,18.42,1.92
18/IE/en/1874247961_2796236972/vocal.ogg,1874247961_2796236972,en,IE,008,20.67,27.87,7.2
18/IE/en/1874247961_2796236972/vocal.ogg,1874247961_2796236972,en,IE,009,28.77,29.46,0.69
18/PH/en/699129085_2728791022/vocal.ogg,699129085_2728791022,en,PH,001,2.1,5.19,3.09
18/PH/en/699129085_2728791022/vocal.ogg,699129085_2728791022,en,PH,002,7.05,15.81,8.760000000000002
18/PH/en/699129085_2728791022/vocal.ogg,699129085_2728791022,en,PH,004,18.06,21.39,3.33
18/PH/en/699129085_2728791022/vocal.ogg,699129085_2728791022,en,PH,005,23.07,26.34,3.27
18/PH/en/699129085_2729058405/vocal.ogg,699129085_2729058405,en,PH,001,0.0,1.29,1.29
18/PH/en/699129085_2729058405/vocal.ogg,699129085_2729058405,en,PH,002,2.88,5.22,2.34
18/PH/en/699129085_2729058405/vocal.ogg,699129085_2729058405,en,PH,003,8.25,17.91,9.66
18/PH/en/699129085_2729058405/vocal.ogg,699129085_2729058405,en,PH,005,18.84,23.61,4.77
18/PH/en/699129085_2729058405/vocal.ogg,699129085_2729058405,en,PH,006,24.48,27.66,3.18
7/PH/en/699129085_2730302976/vocal.ogg,699129085_2730302976,en,PH,001,0.15,2.34,2.19
7/PH/en/699129085_2730302976/vocal.ogg,699129085_2730302976,en,PH,002,3.27,7.86,4.59
7/PH/en/699129085_2730302976/vocal.ogg,699129085_2730302976,en,PH,003,8.58,17.94,9.36
7/PH/en/699129085_2730302976/vocal.ogg,699129085_2730302976,en,PH,004,19.23,23.88,4.65
7/PH/en/699129085_2730302976/vocal.ogg,699129085_2730302976,en,PH,005,24.51,27.06,2.55
11/US/en/1185949071_2742353118/vocal.ogg,1185949071_2742353118,en,US,001,0.0,8.67,8.67
11/US/en/1185949071_2742353118/vocal.ogg,1185949071_2742353118,en,US,004,9.33,13.44,4.11
11/US/en/1185949071_2742353118/vocal.ogg,1185949071_2742353118,en,US,005,15.66,19.29,3.63
11/US/en/1185949071_2742353118/vocal.ogg,1185949071_2742353118,en,US,006,21.87,25.29,3.42
11/US/en/1185949071_2742353118/vocal.ogg,1185949071_2742353118,en,US,007,27.57,29.82,2.25
8/PH/en/699129085_2731988011/vocal.ogg,699129085_2731988011,en,PH,001,0.0,1.35,1.35
8/PH/en/699129085_2731988011/vocal.ogg,699129085_2731988011,en,PH,002,2.55,4.71,2.16
8/PH/en/699129085_2731988011/vocal.ogg,699129085_2731988011,en,PH,003,8.13,11.1,2.97
8/PH/en/699129085_2731988011/vocal.ogg,699129085_2731988011,en,PH,004,13.08,16.68,3.6
8/PH/en/699129085_2731988011/vocal.ogg,699129085_2731988011,en,PH,005,18.72,22.65,3.93
8/PH/en/699129085_2731988011/vocal.ogg,699129085_2731988011,en,PH,006,24.12,26.16,2.04
8/PH/en/699129085_2731988011/vocal.ogg,699129085_2731988011,en,PH,007,29.22,29.67,0.45
10/PH/en/98161415_2823522801/vocal.ogg,98161415_2823522801,en,PH,001,0.24,15.93,15.69
10/PH/en/98161415_2823522801/vocal.ogg,98161415_2823522801,en,PH,006,16.65,19.38,2.73
10/PH/en/98161415_2823522801/vocal.ogg,98161415_2823522801,en,PH,007,20.34,28.17,7.83
10/PH/en/98161415_2823522801/vocal.ogg,98161415_2823522801,en,PH,008,28.77,29.94,1.17
9/PH/en/699129085_2734606708/vocal.ogg,699129085_2734606708,en,PH,001,2.67,4.89,2.22
9/PH/en/699129085_2734606708/vocal.ogg,699129085_2734606708,en,PH,002,8.13,11.61,3.48
9/PH/en/699129085_2734606708/vocal.ogg,699129085_2734606708,en,PH,003,12.72,16.32,3.6
9/PH/en/699129085_2734606708/vocal.ogg,699129085_2734606708,en,PH,004,18.54,21.84,3.3
9/PH/en/699129085_2734606708/vocal.ogg,699129085_2734606708,en,PH,005,23.94,26.31,2.37
9/PH/en/699129085_2734606708/vocal.ogg,699129085_2734606708,en,PH,006,29.43,29.85,0.42
18/US/en/1185949071_2749409257/vocal.ogg,1185949071_2749409257,en,US,001,1.62,22.29,20.669999999999998
18/US/en/1185949071_2749409257/vocal.ogg,1185949071_2749409257,en,US,004,23.19,29.07,5.879999999999999
11/US/en/1185949071_2709681920/vocal.ogg,1185949071_2709681920,en,US,001,0.0,8.82,8.82
11/US/en/1185949071_2709681920/vocal.ogg,1185949071_2709681920,en,US,004,10.2,20.64,10.440000000000001
11/US/en/1185949071_2709681920/vocal.ogg,1185949071_2709681920,en,US,007,21.27,29.31,8.04
20/PH/en/699129085_2736656029/vocal.ogg,699129085_2736656029,en,PH,001,0.0,2.22,2.22
20/PH/en/699129085_2736656029/vocal.ogg,699129085_2736656029,en,PH,002,2.79,6.78,3.99
20/PH/en/699129085_2736656029/vocal.ogg,699129085_2736656029,en,PH,003,7.98,16.92,8.94
20/PH/en/699129085_2736656029/vocal.ogg,699129085_2736656029,en,PH,004,18.54,22.65,4.11
20/PH/en/699129085_2736656029/vocal.ogg,699129085_2736656029,en,PH,005,23.91,28.47,4.56
20/PH/en/699129085_2736656029/vocal.ogg,699129085_2736656029,en,PH,006,29.01,29.76,0.75
9/CA/en/699129085_2739474326/vocal.ogg,699129085_2739474326,en,CA,001,0.0,0.81,0.81
9/CA/en/699129085_2739474326/vocal.ogg,699129085_2739474326,en,CA,002,2.61,5.01,2.4
9/CA/en/699129085_2739474326/vocal.ogg,699129085_2739474326,en,CA,003,8.13,11.82,3.69
9/CA/en/699129085_2739474326/vocal.ogg,699129085_2739474326,en,CA,004,12.75,17.58,4.83
9/CA/en/699129085_2739474326/vocal.ogg,699129085_2739474326,en,CA,005,18.69,21.93,3.24
9/CA/en/699129085_2739474326/vocal.ogg,699129085_2739474326,en,CA,006,24.03,26.4,2.37
9/CA/en/699129085_2739474326/vocal.ogg,699129085_2739474326,en,CA,007,29.31,29.97,0.66
9/AE/en/195392867_2691256316/vocal2.ogg,195392867_2691256316,en,AE,001,8.34,13.02,4.68
9/AE/en/195392867_2691256316/vocal2.ogg,195392867_2691256316,en,AE,002,13.65,17.73,4.08
9/AE/en/195392867_2691256316/vocal2.ogg,195392867_2691256316,en,AE,003,19.11,24.24,5.13
18/PH/en/699129085_2736838810/vocal.ogg,699129085_2736838810,en,PH,001,0.12,1.65,1.53
18/PH/en/699129085_2736838810/vocal.ogg,699129085_2736838810,en,PH,002,3.45,5.28,1.83
18/PH/en/699129085_2736838810/vocal.ogg,699129085_2736838810,en,PH,003,8.79,12.15,3.36
18/PH/en/699129085_2736838810/vocal.ogg,699129085_2736838810,en,PH,004,13.71,16.35,2.64
18/PH/en/699129085_2736838810/vocal.ogg,699129085_2736838810,en,PH,005,19.29,22.26,2.97
18/PH/en/699129085_2736838810/vocal.ogg,699129085_2736838810,en,PH,006,25.32,27.0,1.68
10/PH/en/699129085_2739837635/vocal.ogg,699129085_2739837635,en,PH,001,0.0,1.2,1.2
10/PH/en/699129085_2739837635/vocal.ogg,699129085_2739837635,en,PH,002,2.67,5.91,3.24
10/PH/en/699129085_2739837635/vocal.ogg,699129085_2739837635,en,PH,003,8.04,12.39,4.35
10/PH/en/699129085_2739837635/vocal.ogg,699129085_2739837635,en,PH,004,12.93,17.31,4.38
10/PH/en/699129085_2739837635/vocal.ogg,699129085_2739837635,en,PH,005,18.66,22.59,3.93
10/PH/en/699129085_2739837635/vocal.ogg,699129085_2739837635,en,PH,006,23.85,26.76,2.91
11/IT/en/1619826128_2749024496/vocal.ogg,1619826128_2749024496,en,IT,001,0.12,19.92,19.8
11/IT/en/1619826128_2749024496/vocal.ogg,1619826128_2749024496,en,IT,002,21.09,25.98,4.89
18/DE/en/503899477_2826186092/vocal.ogg,503899477_2826186092,en,DE,001,0.0,19.83,19.83
18/DE/en/503899477_2826186092/vocal.ogg,503899477_2826186092,en,DE,003,21.24,26.13,4.89
17/US/en/958974039_2843300594/vocal.ogg,958974039_2843300594,en,US,001,0.0,19.59,19.59
17/US/en/958974039_2843300594/vocal.ogg,958974039_2843300594,en,US,004,21.21,25.26,4.05
11/JP/en/1658379013_2800182250/vocal.ogg,1658379013_2800182250,en,JP,001,5.16,10.77,5.609999999999999
11/JP/en/1658379013_2800182250/vocal.ogg,1658379013_2800182250,en,JP,003,11.64,17.04,5.399999999999999
11/JP/en/1658379013_2800182250/vocal.ogg,1658379013_2800182250,en,JP,005,29.31,29.76,0.45
18/US/en/1185949071_2754111109/vocal.ogg,1185949071_2754111109,en,US,001,0.0,19.11,19.11
18/US/en/1185949071_2754111109/vocal.ogg,1185949071_2754111109,en,US,002,21.36,28.41,7.05
18/FR/en/807503516_2855611122/vocal2.ogg,807503516_2855611122,en,FR,001,8.46,17.85,9.39
18/FR/en/807503516_2855611122/vocal2.ogg,807503516_2855611122,en,FR,003,18.93,23.97,5.04
11/US/en/758506900_2749342032/vocal.ogg,758506900_2749342032,en,US,001,2.7,5.16,2.46
11/US/en/758506900_2749342032/vocal.ogg,758506900_2749342032,en,US,002,8.13,11.61,3.48
11/US/en/758506900_2749342032/vocal.ogg,758506900_2749342032,en,US,003,12.75,17.07,4.32
11/US/en/758506900_2749342032/vocal.ogg,758506900_2749342032,en,US,004,18.75,22.56,3.81
11/US/en/758506900_2749342032/vocal.ogg,758506900_2749342032,en,US,005,24.33,26.07,1.74
7/MY/en/495398448_2719300727/vocal.ogg,495398448_2719300727,en,MY,001,0.12,19.02,18.9
7/MY/en/495398448_2719300727/vocal.ogg,495398448_2719300727,en,MY,005,21.3,27.81,6.51
18/FR/en/807503516_2856035576/vocal.ogg,807503516_2856035576,en,FR,001,0.72,2.34,1.62
18/FR/en/807503516_2856035576/vocal.ogg,807503516_2856035576,en,FR,002,3.03,8.19,5.16
18/FR/en/807503516_2856035576/vocal.ogg,807503516_2856035576,en,FR,003,9.06,12.33,3.27
18/FR/en/807503516_2856035576/vocal.ogg,807503516_2856035576,en,FR,004,12.96,17.7,4.74
18/FR/en/807503516_2856035576/vocal.ogg,807503516_2856035576,en,FR,005,23.91,27.9,3.99
11/US/en/1185949071_2754417769/vocal.ogg,1185949071_2754417769,en,US,001,0.0,29.49,29.49
5/US/en/1185949071_2754147847/vocal.ogg,1185949071_2754147847,en,US,001,0.48,11.7,11.22
5/US/en/1185949071_2754147847/vocal.ogg,1185949071_2754147847,en,US,002,13.08,18.15,5.07
5/US/en/1185949071_2754147847/vocal.ogg,1185949071_2754147847,en,US,003,20.64,29.4,8.759999999999998
17/PH/en/1187252559_2780806821/vocal.ogg,1187252559_2780806821,en,PH,001,4.65,16.29,11.639999999999999
17/PH/en/1187252559_2780806821/vocal.ogg,1187252559_2780806821,en,PH,005,17.25,17.88,0.63
17/PH/en/1187252559_2780806821/vocal.ogg,1187252559_2780806821,en,PH,006,20.58,23.88,3.3000000000000007
17/PH/en/1187252559_2780806821/vocal.ogg,1187252559_2780806821,en,PH,008,29.37,29.7,0.33
18/US/en/1189742089_2766924245/vocal.ogg,1189742089_2766924245,en,US,001,16.38,20.43,4.05
18/US/en/1189742089_2766924245/vocal.ogg,1189742089_2766924245,en,US,002,22.14,26.67,4.53
18/US/en/1189742089_2766924245/vocal.ogg,1189742089_2766924245,en,US,003,27.54,29.67,2.13
19/SG/en/1658379013_2804312652/vocal.ogg,1658379013_2804312652,en,SG,001,4.92,16.35,11.430000000000001
11/KR/en/1189742089_2771227345/vocal.ogg,1189742089_2771227345,en,KR,001,16.08,20.04,3.96
11/KR/en/1189742089_2771227345/vocal.ogg,1189742089_2771227345,en,KR,002,22.14,26.43,4.29
11/KR/en/1189742089_2771227345/vocal.ogg,1189742089_2771227345,en,KR,003,27.45,29.46,2.01
18/MY/en/488069214_2810388461/vocal.ogg,488069214_2810388461,en,MY,001,0.0,3.09,3.09
18/MY/en/488069214_2810388461/vocal.ogg,488069214_2810388461,en,MY,002,4.56,28.41,23.85
6/PH/en/314352985_2797705608/vocal.ogg,314352985_2797705608,en,PH,001,4.77,10.56,5.79
6/PH/en/314352985_2797705608/vocal.ogg,314352985_2797705608,en,PH,002,11.28,12.9,1.62
6/PH/en/314352985_2797705608/vocal.ogg,314352985_2797705608,en,PH,003,13.5,19.02,5.52
6/PH/en/314352985_2797705608/vocal.ogg,314352985_2797705608,en,PH,004,27.9,29.28,1.38
17/PH/en/1187252559_2780772729/vocal2.ogg,1187252559_2780772729,en,PH,001,8.34,10.68,2.34
17/PH/en/1187252559_2780772729/vocal2.ogg,1187252559_2780772729,en,PH,003,12.18,12.81,0.63
17/PH/en/1187252559_2780772729/vocal2.ogg,1187252559_2780772729,en,PH,004,13.71,15.81,2.1
17/PH/en/1187252559_2780772729/vocal2.ogg,1187252559_2780772729,en,PH,005,16.65,22.47,5.82
17/PH/en/1187252559_2780772729/vocal2.ogg,1187252559_2780772729,en,PH,006,24.21,24.9,0.69
17/PH/en/1187252559_2780772729/vocal2.ogg,1187252559_2780772729,en,PH,007,25.41,29.79,4.38
11/MY/en/1759676891_2821762099/vocal.ogg,1759676891_2821762099,en,MY,001,5.16,12.93,7.77
11/MY/en/1759676891_2821762099/vocal.ogg,1759676891_2821762099,en,MY,004,13.5,18.99,5.489999999999998
11/MY/en/1759676891_2821762099/vocal.ogg,1759676891_2821762099,en,MY,006,19.83,20.94,1.11
11/MY/en/1759676891_2821762099/vocal.ogg,1759676891_2821762099,en,MY,007,27.06,28.32,1.26
11/MY/en/1759676891_2821762099/vocal.ogg,1759676891_2821762099,en,MY,008,29.37,29.82,0.45
6/PH/en/314352985_2797232753/vocal2.ogg,314352985_2797232753,en,PH,001,0.0,2.73,2.73
6/PH/en/314352985_2797232753/vocal2.ogg,314352985_2797232753,en,PH,002,17.13,25.26,8.130000000000003
6/PH/en/314352985_2797232753/vocal2.ogg,314352985_2797232753,en,PH,004,25.8,28.74,2.94
11/JP/en/1658379013_2792043694/vocal2.ogg,1658379013_2792043694,en,JP,001,0.0,3.63,3.63
11/JP/en/1658379013_2792043694/vocal2.ogg,1658379013_2792043694,en,JP,002,8.16,10.05,1.89
11/JP/en/1658379013_2792043694/vocal2.ogg,1658379013_2792043694,en,JP,003,15.9,28.44,12.540000000000001
10/US/en/302553959_2848578636/vocal.ogg,302553959_2848578636,en,US,001,16.35,19.86,3.51
10/US/en/302553959_2848578636/vocal.ogg,302553959_2848578636,en,US,002,21.96,25.59,3.63
10/US/en/302553959_2848578636/vocal.ogg,302553959_2848578636,en,US,003,27.84,29.94,2.1
8/US/en/302553959_2848689657/vocal.ogg,302553959_2848689657,en,US,001,16.35,20.64,4.29
8/US/en/302553959_2848689657/vocal.ogg,302553959_2848689657,en,US,002,21.93,26.64,4.71
8/US/en/302553959_2848689657/vocal.ogg,302553959_2848689657,en,US,003,27.42,29.97,2.55
6/AU/en/302553959_2849103562/vocal.ogg,302553959_2849103562,en,AU,001,16.35,25.77,9.419999999999998
6/AU/en/302553959_2849103562/vocal.ogg,302553959_2849103562,en,AU,004,27.36,29.79,2.43
11/MY/en/1759676891_2821496900/vocal2.ogg,1759676891_2821496900,en,MY,001,0.0,2.19,2.19
11/MY/en/1759676891_2821496900/vocal2.ogg,1759676891_2821496900,en,MY,002,16.59,24.75,8.16
11/MY/en/1759676891_2821496900/vocal2.ogg,1759676891_2821496900,en,MY,005,25.41,28.5,3.09
10/MM/en/1189742089_2766993957/vocal.ogg,1189742089_2766993957,en,MM,001,16.59,19.89,3.3
10/MM/en/1189742089_2766993957/vocal.ogg,1189742089_2766993957,en,MM,002,21.9,24.72,2.82
10/MM/en/1189742089_2766993957/vocal.ogg,1189742089_2766993957,en,MM,003,27.54,29.55,2.01
9/GB/en/302553959_2849791852/vocal.ogg,302553959_2849791852,en,GB,001,16.35,20.16,3.81
9/GB/en/302553959_2849791852/vocal.ogg,302553959_2849791852,en,GB,002,22.02,25.8,3.780000000000001
9/GB/en/302553959_2849791852/vocal.ogg,302553959_2849791852,en,GB,004,27.81,29.79,1.98
12/US/en/1995322818_2853827854/vocal.ogg,1995322818_2853827854,en,US,001,0.0,5.07,5.07
12/US/en/1995322818_2853827854/vocal.ogg,1995322818_2853827854,en,US,002,6.51,8.22,1.71
12/US/en/1995322818_2853827854/vocal.ogg,1995322818_2853827854,en,US,003,9.39,29.73,20.34
11/US/en/302553959_2853754785/vocal.ogg,302553959_2853754785,en,US,001,2.46,6.78,4.32
11/US/en/302553959_2853754785/vocal.ogg,302553959_2853754785,en,US,002,8.16,11.58,3.42
11/US/en/302553959_2853754785/vocal.ogg,302553959_2853754785,en,US,003,16.26,29.94,13.68
18/CA/en/302553959_2850474237/vocal.ogg,302553959_2850474237,en,CA,001,16.62,21.24,4.62
18/CA/en/302553959_2850474237/vocal.ogg,302553959_2850474237,en,CA,002,21.78,24.3,2.52
6/DE/en/1995322818_2853790802/vocal.ogg,1995322818_2853790802,en,DE,001,16.44,29.31,12.87
6/GB/en/1995322818_2853792311/vocal.ogg,1995322818_2853792311,en,GB,001,16.32,20.43,4.11
6/GB/en/1995322818_2853792311/vocal.ogg,1995322818_2853792311,en,GB,002,21.84,26.88,5.04
6/GB/en/1995322818_2853792311/vocal.ogg,1995322818_2853792311,en,GB,003,27.51,29.91,2.4
17/US/en/302553959_2848716574/vocal.ogg,302553959_2848716574,en,US,001,0.66,2.16,1.5
17/US/en/302553959_2848716574/vocal.ogg,302553959_2848716574,en,US,002,4.95,10.17,5.22
17/US/en/302553959_2848716574/vocal.ogg,302553959_2848716574,en,US,004,10.98,29.91,18.93
18/DE/en/456459844_2803951870/vocal.ogg,456459844_2803951870,en,DE,001,16.68,26.67,9.990000000000002
18/DE/en/456459844_2803951870/vocal.ogg,456459844_2803951870,en,DE,005,27.48,29.34,1.86
19/US/en/302553959_2848898483/vocal.ogg,302553959_2848898483,en,US,001,15.99,20.01,4.02
19/US/en/302553959_2848898483/vocal.ogg,302553959_2848898483,en,US,002,21.42,29.7,8.279999999999998
7/FR/en/456459844_2803980204/vocal.ogg,456459844_2803980204,en,FR,001,16.38,29.97,13.59
6/GB/en/456459844_2804040975/vocal.ogg,456459844_2804040975,en,GB,001,16.44,20.7,4.26
6/GB/en/456459844_2804040975/vocal.ogg,456459844_2804040975,en,GB,002,22.02,26.61,4.59
6/GB/en/456459844_2804040975/vocal.ogg,456459844_2804040975,en,GB,003,27.48,29.64,2.16
18/NL/en/456459844_2803969771/vocal.ogg,456459844_2803969771,en,NL,001,16.32,21.06,4.74
18/NL/en/456459844_2803969771/vocal.ogg,456459844_2803969771,en,NL,002,22.02,26.67,4.65
18/NL/en/456459844_2803969771/vocal.ogg,456459844_2803969771,en,NL,003,27.81,29.37,1.56
8/NL/en/302553959_2850277595/vocal.ogg,302553959_2850277595,en,NL,001,16.44,21.09,4.65
8/NL/en/302553959_2850277595/vocal.ogg,302553959_2850277595,en,NL,002,21.75,26.79,5.04
8/NL/en/302553959_2850277595/vocal.ogg,302553959_2850277595,en,NL,003,27.48,29.61,2.13
10/US/en/456459844_2804049635/vocal.ogg,456459844_2804049635,en,US,001,16.41,21.33,4.919999999999998
10/US/en/456459844_2804049635/vocal.ogg,456459844_2804049635,en,US,003,22.2,26.7,4.5
10/US/en/456459844_2804049635/vocal.ogg,456459844_2804049635,en,US,004,27.9,29.88,1.98
19/GB/en/456459844_2805174414/vocal.ogg,456459844_2805174414,en,GB,001,16.86,29.76,12.900000000000002
10/MM/en/1189742089_2766897867/vocal2.ogg,1189742089_2766897867,en,MM,001,0.0,3.48,3.48
10/MM/en/1189742089_2766897867/vocal2.ogg,1189742089_2766897867,en,MM,002,5.01,9.54,4.53
10/MM/en/1189742089_2766897867/vocal2.ogg,1189742089_2766897867,en,MM,003,10.71,15.12,4.41
12/US/en/1995322818_2853767696/vocal2.ogg,1995322818_2853767696,en,US,001,0.0,10.29,10.29
